,Dataset,# People,Modelos,NMI,cluster alg,multiview,vgg,resnet,senet
6104,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8615444378903884,agglomerative-pca,CC,True,True,True
6105,celeba,50,CC vgg16 senet50 agglomerative-pca,0.810533490806387,agglomerative-pca,CC,True,True,True
6106,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8398310001798573,agglomerative-pca,CC,True,True,True
6107,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8081764497929854,agglomerative-pca,CC,True,True,True
6108,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8309620678989883,agglomerative-pca,CC,True,True,True
6109,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8252925351188478,agglomerative-pca,CC,True,True,True
6110,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8573607053540533,agglomerative-pca,CC,True,True,True
6111,celeba,50,CC vgg16 senet50 agglomerative-pca,0.790638986368901,agglomerative-pca,CC,True,True,True
6112,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8418436425646546,agglomerative-pca,CC,True,True,True
6113,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8556671688024072,agglomerative-pca,CC,True,True,True
6114,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8464114515346172,agglomerative-pca,CC,True,True,True
6115,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8487444123033421,agglomerative-pca,CC,True,True,True
6116,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8126588350823826,agglomerative-pca,CC,True,True,True
6117,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8080016462451743,agglomerative-pca,CC,True,True,True
6118,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8354916560914212,agglomerative-pca,CC,True,True,True
6119,celeba,50,CC vgg16 senet50 agglomerative-pca,0.881380453330123,agglomerative-pca,CC,True,True,True
6120,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8172242153052556,agglomerative-pca,CC,True,True,True
6121,celeba,50,CC vgg16 senet50 agglomerative-pca,0.867295366400772,agglomerative-pca,CC,True,True,True
6122,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8372723799308546,agglomerative-pca,CC,True,True,True
6123,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8302393937267729,agglomerative-pca,CC,True,True,True
6124,celeba,50,CC vgg16 senet50 agglomerative-pca,0.841878997084718,agglomerative-pca,CC,True,True,True
6125,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8069903995392667,agglomerative-pca,CC,True,True,True
6126,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8234880651698444,agglomerative-pca,CC,True,True,True
6127,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8355649091039264,agglomerative-pca,CC,True,True,True
6128,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8506314068574489,agglomerative-pca,CC,True,True,True
6129,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8127299461180045,agglomerative-pca,CC,True,True,True
6130,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8479150705391132,agglomerative-pca,CC,True,True,True
6131,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8204054174791652,agglomerative-pca,CC,True,True,True
6132,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8078511111589364,agglomerative-pca,CC,True,True,True
6133,celeba,50,CC vgg16 senet50 agglomerative-pca,0.85020033477888,agglomerative-pca,CC,True,True,True
6134,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8339734683880838,agglomerative-pca,CC,True,True,True
6135,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8517396706219944,agglomerative-pca,CC,True,True,True
6136,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8188704494874222,agglomerative-pca,CC,True,True,True
6137,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8303482006977854,agglomerative-pca,CC,True,True,True
6138,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8166498483267309,agglomerative-pca,CC,True,True,True
6139,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8636469474901421,agglomerative-pca,CC,True,True,True
6140,celeba,50,CC vgg16 senet50 agglomerative-pca,0.7755093904959472,agglomerative-pca,CC,True,True,True
6141,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8304514795074383,agglomerative-pca,CC,True,True,True
6142,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8273203030140148,agglomerative-pca,CC,True,True,True
6143,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8006240655535379,agglomerative-pca,CC,True,True,True
6144,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8472565705932057,agglomerative-pca,CC,True,True,True
6145,celeba,50,CC vgg16 senet50 agglomerative-pca,0.845499789314518,agglomerative-pca,CC,True,True,True
6146,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8216089554497706,agglomerative-pca,CC,True,True,True
6147,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8251015314063025,agglomerative-pca,CC,True,True,True
6148,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8626552179272349,agglomerative-pca,CC,True,True,True
6149,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8322363233048456,agglomerative-pca,CC,True,True,True
6150,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8216717223749643,agglomerative-pca,CC,True,True,True
6151,celeba,50,CC vgg16 senet50 agglomerative-pca,0.7948711859024248,agglomerative-pca,CC,True,True,True
6152,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8461933812508333,agglomerative-pca,CC,True,True,True
6153,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8388227128815868,agglomerative-pca,CC,True,True,True
6154,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8724434113146123,agglomerative-pca,CC,True,True,True
6155,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8559793944186682,agglomerative-pca,CC,True,True,True
6156,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8351936307998896,agglomerative-pca,CC,True,True,True
6157,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8370585161508468,agglomerative-pca,CC,True,True,True
6158,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8377903466174209,agglomerative-pca,CC,True,True,True
6159,celeba,50,CC vgg16 senet50 agglomerative-pca,0.7786159160923931,agglomerative-pca,CC,True,True,True
6160,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8152894554233187,agglomerative-pca,CC,True,True,True
6161,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8582282793429301,agglomerative-pca,CC,True,True,True
6162,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8437397243707586,agglomerative-pca,CC,True,True,True
6163,celeba,50,CC vgg16 senet50 agglomerative-pca,0.7748877831635604,agglomerative-pca,CC,True,True,True
6164,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8202941203355015,agglomerative-pca,CC,True,True,True
6165,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8588760057052289,agglomerative-pca,CC,True,True,True
6166,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8481258016912683,agglomerative-pca,CC,True,True,True
6167,celeba,50,CC vgg16 senet50 agglomerative-pca,0.7955753061832009,agglomerative-pca,CC,True,True,True
6168,celeba,50,CC vgg16 senet50 agglomerative-pca,0.8245910369532752,agglomerative-pca,CC,True,True,True
6169,celeba,50,CC vgg16 senet50 agglomerative-pca,0.7779256740302556,agglomerative-pca,CC,True,True,True
6170,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8480695613294201,agglomerative-pca,CC,True,True,True
6171,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8842664828088515,agglomerative-pca,CC,True,True,True
6172,lfw,100,CC vgg16 senet50 agglomerative-pca,0.900772979010828,agglomerative-pca,CC,True,True,True
6173,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8300855716246819,agglomerative-pca,CC,True,True,True
6174,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8868821462175166,agglomerative-pca,CC,True,True,True
6175,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8331499176334611,agglomerative-pca,CC,True,True,True
6176,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8368636465407633,agglomerative-pca,CC,True,True,True
6177,lfw,100,CC vgg16 senet50 agglomerative-pca,0.7892045664067966,agglomerative-pca,CC,True,True,True
6178,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8394684471208826,agglomerative-pca,CC,True,True,True
6179,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8955359237668817,agglomerative-pca,CC,True,True,True
6180,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8689006040760217,agglomerative-pca,CC,True,True,True
6181,lfw,100,CC vgg16 senet50 agglomerative-pca,0.7955871602698624,agglomerative-pca,CC,True,True,True
6182,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8617699343437097,agglomerative-pca,CC,True,True,True
6183,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8431052433816508,agglomerative-pca,CC,True,True,True
6184,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8235279093647935,agglomerative-pca,CC,True,True,True
6185,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8891206309012213,agglomerative-pca,CC,True,True,True
6186,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8525037256203828,agglomerative-pca,CC,True,True,True
6187,lfw,100,CC vgg16 senet50 agglomerative-pca,0.7998207908671692,agglomerative-pca,CC,True,True,True
6188,lfw,100,CC vgg16 senet50 agglomerative-pca,0.7305692790019961,agglomerative-pca,CC,True,True,True
6189,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8393250659888313,agglomerative-pca,CC,True,True,True
6190,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8213688169286226,agglomerative-pca,CC,True,True,True
6191,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8427158989925246,agglomerative-pca,CC,True,True,True
6192,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8411534095823245,agglomerative-pca,CC,True,True,True
6193,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8478613505116486,agglomerative-pca,CC,True,True,True
6194,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8758328839375035,agglomerative-pca,CC,True,True,True
6195,lfw,100,CC vgg16 senet50 agglomerative-pca,0.4732169086472458,agglomerative-pca,CC,True,True,True
6196,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8596854153001156,agglomerative-pca,CC,True,True,True
6197,lfw,100,CC vgg16 senet50 agglomerative-pca,0.3917357211355073,agglomerative-pca,CC,True,True,True
6198,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8808314175560282,agglomerative-pca,CC,True,True,True
6199,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8663983620888527,agglomerative-pca,CC,True,True,True
6200,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8766218780357854,agglomerative-pca,CC,True,True,True
6201,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8666488619218842,agglomerative-pca,CC,True,True,True
6202,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8237521538108962,agglomerative-pca,CC,True,True,True
6203,lfw,100,CC vgg16 senet50 agglomerative-pca,0.875437540319273,agglomerative-pca,CC,True,True,True
6204,lfw,100,CC vgg16 senet50 agglomerative-pca,0.856980572036909,agglomerative-pca,CC,True,True,True
6205,lfw,100,CC vgg16 senet50 agglomerative-pca,0.905605961212724,agglomerative-pca,CC,True,True,True
6206,lfw,100,CC vgg16 senet50 agglomerative-pca,0.835791324678036,agglomerative-pca,CC,True,True,True
6207,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8374803499162601,agglomerative-pca,CC,True,True,True
6208,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8537689563439339,agglomerative-pca,CC,True,True,True
6209,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8090635554430462,agglomerative-pca,CC,True,True,True
6210,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8686435616064766,agglomerative-pca,CC,True,True,True
6211,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8602008927699051,agglomerative-pca,CC,True,True,True
6212,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8610153088748131,agglomerative-pca,CC,True,True,True
6213,lfw,100,CC vgg16 senet50 agglomerative-pca,0.9030756106806388,agglomerative-pca,CC,True,True,True
6214,lfw,100,CC vgg16 senet50 agglomerative-pca,0.9174469780895416,agglomerative-pca,CC,True,True,True
6215,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8419729432860649,agglomerative-pca,CC,True,True,True
6216,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8252297341447388,agglomerative-pca,CC,True,True,True
6217,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8593322380164198,agglomerative-pca,CC,True,True,True
6218,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8791202780958699,agglomerative-pca,CC,True,True,True
6219,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8833564309964899,agglomerative-pca,CC,True,True,True
6220,lfw,100,CC vgg16 senet50 agglomerative-pca,0.872419257067563,agglomerative-pca,CC,True,True,True
6221,lfw,100,CC vgg16 senet50 agglomerative-pca,0.4336732581502265,agglomerative-pca,CC,True,True,True
6222,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8599862609147443,agglomerative-pca,CC,True,True,True
6223,lfw,100,CC vgg16 senet50 agglomerative-pca,0.7517542104585061,agglomerative-pca,CC,True,True,True
6224,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8614420809472009,agglomerative-pca,CC,True,True,True
6225,lfw,100,CC vgg16 senet50 agglomerative-pca,0.908553489509542,agglomerative-pca,CC,True,True,True
6226,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8902743200223078,agglomerative-pca,CC,True,True,True
6227,lfw,100,CC vgg16 senet50 agglomerative-pca,0.8180772140399559,agglomerative-pca,CC,True,True,True
6228,celeba,500,CC vgg16 senet50 agglomerative-pca,0.7737522996664461,agglomerative-pca,CC,True,True,True
6229,maskedlfw,50,CC vgg16 senet50 agglomerative-pca,0.6564583801804882,agglomerative-pca,CC,True,True,True
6230,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.9059362885997028,agglomerative-pca,CC,True,True,True
6231,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8540298276693454,agglomerative-pca,CC,True,True,True
6232,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8474749645947874,agglomerative-pca,CC,True,True,True
6233,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8908673115360608,agglomerative-pca,CC,True,True,True
6234,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.867392727106989,agglomerative-pca,CC,True,True,True
6235,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8984462243630318,agglomerative-pca,CC,True,True,True
6236,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.7678697127409343,agglomerative-pca,CC,True,True,True
6237,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8921189115579928,agglomerative-pca,CC,True,True,True
6238,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.891120193342753,agglomerative-pca,CC,True,True,True
6239,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8635028906867231,agglomerative-pca,CC,True,True,True
6240,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8839728541008292,agglomerative-pca,CC,True,True,True
6241,maskedlfw,500,CC vgg16 senet50 agglomerative-pca,0.8854998292760209,agglomerative-pca,CC,True,True,True
6242,celeba,500,CC vgg16 senet50 agglomerative-pca,0.7794240588497207,agglomerative-pca,CC,True,True,True
6243,yale,15,CC vgg16 senet50 agglomerative-pca,0.98479412923146,agglomerative-pca,CC,True,True,True
6244,yale,15,CC vgg16 senet50 agglomerative-pca,0.98479412923146,agglomerative-pca,CC,True,True,True
6245,yale,15,CC vgg16 senet50 agglomerative-pca,0.98479412923146,agglomerative-pca,CC,True,True,True
6246,yale,15,CC vgg16 senet50 agglomerative-pca,0.98479412923146,agglomerative-pca,CC,True,True,True
6247,yale,15,CC vgg16 senet50 agglomerative-pca,0.98479412923146,agglomerative-pca,CC,True,True,True
6248,yale,15,MVC vgg16 senet50 mvc_kmeans,0.162635140796774,mvc_kmeans,MVC,True,True,True
6532,yale,15,MVC vgg16 senet50 mvc_kmeans-pca,0.29831910170104,mvc_kmeans-pca,MVC,True,True,True
6816,yale,15,CC resnet50 senet50 kmeans,0.950017885320884,kmeans,CC,False,False,False
6817,celeba,50,CC resnet50 senet50 kmeans,0.678865751309193,kmeans,CC,False,False,False
6818,celeba,50,CC resnet50 senet50 kmeans,0.651312849061976,kmeans,CC,False,False,False
6819,celeba,50,CC resnet50 senet50 kmeans,0.6620379111599409,kmeans,CC,False,False,False
6820,celeba,50,CC resnet50 senet50 kmeans,0.6780413611624483,kmeans,CC,False,False,False
6821,celeba,50,CC resnet50 senet50 kmeans,0.6577487807573194,kmeans,CC,False,False,False
6822,celeba,50,CC resnet50 senet50 kmeans,0.6347997755937902,kmeans,CC,False,False,False
6823,celeba,50,CC resnet50 senet50 kmeans,0.6828930393143372,kmeans,CC,False,False,False
6824,celeba,50,CC resnet50 senet50 kmeans,0.6792117018571014,kmeans,CC,False,False,False
6825,celeba,50,CC resnet50 senet50 kmeans,0.682918425442943,kmeans,CC,False,False,False
6826,celeba,50,CC resnet50 senet50 kmeans,0.6895865785142605,kmeans,CC,False,False,False
6827,celeba,50,CC resnet50 senet50 kmeans,0.6389630379465563,kmeans,CC,False,False,False
6828,celeba,50,CC resnet50 senet50 kmeans,0.6964370073198975,kmeans,CC,False,False,False
6829,celeba,50,CC resnet50 senet50 kmeans,0.6433008230556447,kmeans,CC,False,False,False
6830,celeba,50,CC resnet50 senet50 kmeans,0.6559052065809423,kmeans,CC,False,False,False
6831,celeba,50,CC resnet50 senet50 kmeans,0.7194805596606564,kmeans,CC,False,False,False
6832,celeba,50,CC resnet50 senet50 kmeans,0.6736588035862815,kmeans,CC,False,False,False
6833,celeba,50,CC resnet50 senet50 kmeans,0.7011901687230038,kmeans,CC,False,False,False
6834,celeba,50,CC resnet50 senet50 kmeans,0.6527407309273389,kmeans,CC,False,False,False
6835,celeba,50,CC resnet50 senet50 kmeans,0.6892300432973296,kmeans,CC,False,False,False
6836,celeba,50,CC resnet50 senet50 kmeans,0.6690118928862364,kmeans,CC,False,False,False
6837,celeba,50,CC resnet50 senet50 kmeans,0.6523538603696105,kmeans,CC,False,False,False
6838,celeba,50,CC resnet50 senet50 kmeans,0.6835420616422272,kmeans,CC,False,False,False
6839,celeba,50,CC resnet50 senet50 kmeans,0.6754529577327131,kmeans,CC,False,False,False
6840,celeba,50,CC resnet50 senet50 kmeans,0.6345127972900418,kmeans,CC,False,False,False
6841,celeba,50,CC resnet50 senet50 kmeans,0.6471499503619297,kmeans,CC,False,False,False
6842,celeba,50,CC resnet50 senet50 kmeans,0.6398857175557741,kmeans,CC,False,False,False
6843,celeba,50,CC resnet50 senet50 kmeans,0.6596194606281366,kmeans,CC,False,False,False
6844,celeba,50,CC resnet50 senet50 kmeans,0.6781296955179391,kmeans,CC,False,False,False
6845,celeba,50,CC resnet50 senet50 kmeans,0.6772289814724342,kmeans,CC,False,False,False
6846,celeba,50,CC resnet50 senet50 kmeans,0.6875262614200818,kmeans,CC,False,False,False
6847,celeba,50,CC resnet50 senet50 kmeans,0.6640288184316155,kmeans,CC,False,False,False
6848,celeba,50,CC resnet50 senet50 kmeans,0.6469967465930808,kmeans,CC,False,False,False
6849,celeba,50,CC resnet50 senet50 kmeans,0.6668307471693097,kmeans,CC,False,False,False
6850,celeba,50,CC resnet50 senet50 kmeans,0.6363732010670355,kmeans,CC,False,False,False
6851,celeba,50,CC resnet50 senet50 kmeans,0.6545457779293384,kmeans,CC,False,False,False
6852,celeba,50,CC resnet50 senet50 kmeans,0.6637257760825381,kmeans,CC,False,False,False
6853,celeba,50,CC resnet50 senet50 kmeans,0.6788032673171418,kmeans,CC,False,False,False
6854,celeba,50,CC resnet50 senet50 kmeans,0.6500684927287634,kmeans,CC,False,False,False
6855,celeba,50,CC resnet50 senet50 kmeans,0.6360836343438498,kmeans,CC,False,False,False
6856,celeba,50,CC resnet50 senet50 kmeans,0.6732642806248581,kmeans,CC,False,False,False
6857,celeba,50,CC resnet50 senet50 kmeans,0.6475682818958716,kmeans,CC,False,False,False
6858,celeba,50,CC resnet50 senet50 kmeans,0.6287291437830539,kmeans,CC,False,False,False
6859,celeba,50,CC resnet50 senet50 kmeans,0.6895187718981373,kmeans,CC,False,False,False
6860,celeba,50,CC resnet50 senet50 kmeans,0.6346598369441395,kmeans,CC,False,False,False
6861,celeba,50,CC resnet50 senet50 kmeans,0.6925760442404715,kmeans,CC,False,False,False
6862,celeba,50,CC resnet50 senet50 kmeans,0.6653907530196983,kmeans,CC,False,False,False
6863,celeba,50,CC resnet50 senet50 kmeans,0.6326266772738518,kmeans,CC,False,False,False
6864,celeba,50,CC resnet50 senet50 kmeans,0.6547546175162187,kmeans,CC,False,False,False
6865,celeba,50,CC resnet50 senet50 kmeans,0.664988121212659,kmeans,CC,False,False,False
6866,celeba,50,CC resnet50 senet50 kmeans,0.6838474934081679,kmeans,CC,False,False,False
6867,celeba,50,CC resnet50 senet50 kmeans,0.6840954715652484,kmeans,CC,False,False,False
6868,celeba,50,CC resnet50 senet50 kmeans,0.6644381455838797,kmeans,CC,False,False,False
6869,celeba,50,CC resnet50 senet50 kmeans,0.6620025423683872,kmeans,CC,False,False,False
6870,celeba,50,CC resnet50 senet50 kmeans,0.6869953456700181,kmeans,CC,False,False,False
6871,celeba,50,CC resnet50 senet50 kmeans,0.6409682002425661,kmeans,CC,False,False,False
6872,celeba,50,CC resnet50 senet50 kmeans,0.6270568071405593,kmeans,CC,False,False,False
6873,celeba,50,CC resnet50 senet50 kmeans,0.6875775655999751,kmeans,CC,False,False,False
6874,celeba,50,CC resnet50 senet50 kmeans,0.6775593144825116,kmeans,CC,False,False,False
6875,celeba,50,CC resnet50 senet50 kmeans,0.6609818334418628,kmeans,CC,False,False,False
6876,celeba,50,CC resnet50 senet50 kmeans,0.7021953789635358,kmeans,CC,False,False,False
6877,celeba,50,CC resnet50 senet50 kmeans,0.6237165907985126,kmeans,CC,False,False,False
6878,celeba,50,CC resnet50 senet50 kmeans,0.6692005812818675,kmeans,CC,False,False,False
6879,celeba,50,CC resnet50 senet50 kmeans,0.6628248607595634,kmeans,CC,False,False,False
6880,celeba,50,CC resnet50 senet50 kmeans,0.6561539975010254,kmeans,CC,False,False,False
6881,celeba,50,CC resnet50 senet50 kmeans,0.6681986780699095,kmeans,CC,False,False,False
6882,celeba,50,CC resnet50 senet50 kmeans,0.6741889119140585,kmeans,CC,False,False,False
6883,celeba,50,CC resnet50 senet50 kmeans,0.6372984691944608,kmeans,CC,False,False,False
6884,celeba,50,CC resnet50 senet50 kmeans,0.689510671010483,kmeans,CC,False,False,False
6885,celeba,50,CC resnet50 senet50 kmeans,0.6556673396949806,kmeans,CC,False,False,False
6886,celeba,50,CC resnet50 senet50 kmeans,0.6893985522331696,kmeans,CC,False,False,False
6887,celeba,50,CC resnet50 senet50 kmeans,0.6703856035808137,kmeans,CC,False,False,False
6888,celeba,50,CC resnet50 senet50 kmeans,0.6264818061529607,kmeans,CC,False,False,False
6889,celeba,50,CC resnet50 senet50 kmeans,0.7135328131274196,kmeans,CC,False,False,False
6890,celeba,50,CC resnet50 senet50 kmeans,0.6860185207615096,kmeans,CC,False,False,False
6891,celeba,50,CC resnet50 senet50 kmeans,0.7214900316074284,kmeans,CC,False,False,False
6892,celeba,50,CC resnet50 senet50 kmeans,0.639631131347846,kmeans,CC,False,False,False
6893,celeba,50,CC resnet50 senet50 kmeans,0.6096518610434284,kmeans,CC,False,False,False
6894,celeba,50,CC resnet50 senet50 kmeans,0.6310948411246672,kmeans,CC,False,False,False
6895,celeba,50,CC resnet50 senet50 kmeans,0.665437022380029,kmeans,CC,False,False,False
6896,celeba,50,CC resnet50 senet50 kmeans,0.6670831500817256,kmeans,CC,False,False,False
6897,celeba,50,CC resnet50 senet50 kmeans,0.6423242790247548,kmeans,CC,False,False,False
6898,celeba,50,CC resnet50 senet50 kmeans,0.6790379993589408,kmeans,CC,False,False,False
6899,celeba,50,CC resnet50 senet50 kmeans,0.7046241501873565,kmeans,CC,False,False,False
6900,celeba,50,CC resnet50 senet50 kmeans,0.6691246139357713,kmeans,CC,False,False,False
6901,celeba,50,CC resnet50 senet50 kmeans,0.700278902030349,kmeans,CC,False,False,False
6902,celeba,50,CC resnet50 senet50 kmeans,0.6723287830194699,kmeans,CC,False,False,False
6903,celeba,50,CC resnet50 senet50 kmeans,0.7158187642299698,kmeans,CC,False,False,False
6904,celeba,50,CC resnet50 senet50 kmeans,0.675559402672558,kmeans,CC,False,False,False
6905,celeba,50,CC resnet50 senet50 kmeans,0.6539623781036425,kmeans,CC,False,False,False
6906,celeba,50,CC resnet50 senet50 kmeans,0.6735163912823985,kmeans,CC,False,False,False
6907,celeba,50,CC resnet50 senet50 kmeans,0.6694016662593318,kmeans,CC,False,False,False
6908,celeba,50,CC resnet50 senet50 kmeans,0.6537209006921361,kmeans,CC,False,False,False
6909,celeba,50,CC resnet50 senet50 kmeans,0.6907166514336663,kmeans,CC,False,False,False
6910,celeba,50,CC resnet50 senet50 kmeans,0.6586107656697171,kmeans,CC,False,False,False
6911,celeba,50,CC resnet50 senet50 kmeans,0.7161284944437611,kmeans,CC,False,False,False
6912,celeba,50,CC resnet50 senet50 kmeans,0.6768731230666011,kmeans,CC,False,False,False
6913,celeba,50,CC resnet50 senet50 kmeans,0.6539949139025516,kmeans,CC,False,False,False
6914,celeba,50,CC resnet50 senet50 kmeans,0.7150399208130331,kmeans,CC,False,False,False
6915,celeba,50,CC resnet50 senet50 kmeans,0.7342699082954197,kmeans,CC,False,False,False
6916,celeba,50,CC resnet50 senet50 kmeans,0.6244445303463445,kmeans,CC,False,False,False
6917,celeba,50,CC resnet50 senet50 kmeans,0.6842385965073765,kmeans,CC,False,False,False
6918,celeba,50,CC resnet50 senet50 kmeans,0.6897562913650988,kmeans,CC,False,False,False
6919,celeba,50,CC resnet50 senet50 kmeans,0.6830509237061563,kmeans,CC,False,False,False
6920,celeba,50,CC resnet50 senet50 kmeans,0.6518962644834788,kmeans,CC,False,False,False
6921,celeba,50,CC resnet50 senet50 kmeans,0.6812952199336303,kmeans,CC,False,False,False
6922,celeba,50,CC resnet50 senet50 kmeans,0.6245870430873578,kmeans,CC,False,False,False
6923,celeba,50,CC resnet50 senet50 kmeans,0.6368610401089646,kmeans,CC,False,False,False
6924,celeba,50,CC resnet50 senet50 kmeans,0.6771939634525443,kmeans,CC,False,False,False
6925,celeba,50,CC resnet50 senet50 kmeans,0.6517709404812443,kmeans,CC,False,False,False
6926,celeba,50,CC resnet50 senet50 kmeans,0.6884819772913716,kmeans,CC,False,False,False
6927,celeba,50,CC resnet50 senet50 kmeans,0.6492469298241044,kmeans,CC,False,False,False
6928,celeba,50,CC resnet50 senet50 kmeans,0.6554195651344404,kmeans,CC,False,False,False
6929,celeba,50,CC resnet50 senet50 kmeans,0.709900941889174,kmeans,CC,False,False,False
6930,celeba,50,CC resnet50 senet50 kmeans,0.6489544865925975,kmeans,CC,False,False,False
6931,celeba,50,CC resnet50 senet50 kmeans,0.7100701434568417,kmeans,CC,False,False,False
6932,celeba,50,CC resnet50 senet50 kmeans,0.6488282267680322,kmeans,CC,False,False,False
6933,celeba,50,CC resnet50 senet50 kmeans,0.6802293007882566,kmeans,CC,False,False,False
6934,celeba,50,CC resnet50 senet50 kmeans,0.6836881939489118,kmeans,CC,False,False,False
6935,celeba,50,CC resnet50 senet50 kmeans,0.625724369785976,kmeans,CC,False,False,False
